"id_stock","high","low","close","date"
"7,458","5,367.24","5,220.79","5,275.7","2025-04-16"
"7,458","5,328.31","5,255.58","5,282.7","2025-04-17"
"7,458","5,282.7","5,282.7","5,282.7","2025-04-18"
"7,458","5,232.94","5,101.63","5,158.2","2025-04-21"
"7,458","5,309.61","5,207.67","5,287.76","2025-04-22"
"7,458","5,469.69","5,356.17","5,375.86","2025-04-23"
"7,458","5,489.4","5,371.96","5,484.77","2025-04-24"
"7,458","5,528.11","5,455.86","5,525.21","2025-04-25"
"7,458","5,553.66","5,468.64","5,528.75","2025-04-28"
"7,458","5,571.95","5,505.7","5,560.83","2025-04-29"
"7,458","5,581.84","5,433.24","5,569.06","2025-04-30"
"7,458","5,658.91","5,597.35","5,604.14","2025-05-01"
"7,458","5,700.7","5,642.28","5,686.67","2025-05-02"
"7,458","5,683.38","5,634.48","5,650.38","2025-05-05"
"7,458","5,649.58","5,586.04","5,606.91","2025-05-06"
"7,458","5,654.73","5,578.64","5,631.28","2025-05-07"
"7,458","5,720.1","5,635.38","5,663.94","2025-05-08"
"7,458","5,691.69","5,644.15","5,659.91","2025-05-09"
"7,458","5,845.37","5,786.08","5,844.19","2025-05-12"
"7,458","5,906.64","5,845.02","5,886.55","2025-05-13"
"7,458","5,906.55","5,872.11","5,892.58","2025-05-14"
"7,458","5,924.21","5,865.16","5,916.93","2025-05-15"
"7,458","5,958.62","5,907.36","5,958.38","2025-05-16"
"7,458","5,968.61","5,895.69","5,963.6","2025-05-19"
"7,458","5,953.06","5,909.26","5,940.46","2025-05-20"
"7,458","5,938.37","5,830.91","5,844.61","2025-05-21"
"7,458","5,878.08","5,825.82","5,842.01","2025-05-22"
"7,458","5,829.51","5,767.41","5,802.82","2025-05-23"
"7,458","5,802.82","5,802.82","5,802.82","2025-05-26"
"7,458","5,924.33","5,854.07","5,921.54","2025-05-27"
"7,458","5,939.92","5,881.88","5,888.55","2025-05-28"
"7,458","5,943.13","5,873.8","5,912.17","2025-05-29"
"7,458","5,922.14","5,843.66","5,911.69","2025-05-30"
"7,458","5,937.4","5,861.43","5,935.94","2025-06-02"
"7,458","5,981.35","5,929","5,970.37","2025-06-03"
"7,458","5,990.48","5,966.11","5,970.81","2025-06-04"
"7,458","5,999.7","5,921.2","5,939.3","2025-06-05"
"7,458","6,016.87","5,978.63","6,000.36","2025-06-06"
"7,458","6,021.31","5,994.18","6,005.88","2025-06-09"
"7,458","6,043.01","6,000.28","6,038.81","2025-06-10"
"7,458","6,059.4","6,002.32","6,022.24","2025-06-11"
"7,458","6,045.43","6,003.88","6,045.26","2025-06-12"
"7,458","6,026.16","5,963.21","5,976.97","2025-06-13"
"7,458","6,050.83","6,004","6,033.11","2025-06-16"
"7,458","6,023.25","5,974.8","5,982.72","2025-06-17"
"7,458","6,018.25","5,971.89","5,980.87","2025-06-18"
"7,458","5,980.87","5,980.87","5,980.87","2025-06-19"
"7,458","6,018.2","5,952.56","5,967.84","2025-06-20"
"7,458","6,028.77","5,943.23","6,025.17","2025-06-23"
"7,458","6,101.76","6,059.25","6,092.18","2025-06-24"
"7,458","6,108.51","6,080.09","6,092.16","2025-06-25"
"7,458","6,146.52","6,107.27","6,141.02","2025-06-26"
"7,458","6,187.68","6,132.35","6,173.07","2025-06-27"
"7,458","6,215.08","6,174.97","6,204.95","2025-06-30"
"7,458","6,210.78","6,177.97","6,198.01","2025-07-01"
"7,458","6,227.6","6,188.29","6,227.42","2025-07-02"
"7,458","6,284.65","6,246.46","6,279.35","2025-07-03"
"7,458","6,262.07","6,201","6,229.98","2025-07-07"
"7,458","6,242.7","6,217.75","6,225.52","2025-07-08"
"7,458","6,269.16","6,231.43","6,263.26","2025-07-09"
"7,458","6,290.22","6,251.44","6,280.46","2025-07-10"
"7,458","6,269.44","6,237.6","6,259.75","2025-07-11"
"7,458","6,273.31","6,239.22","6,268.56","2025-07-14"
"7,458","6,302.04","6,241.68","6,243.76","2025-07-15"
"7,458","6,268.12","6,201.59","6,263.7","2025-07-16"
"7,458","6,304.69","6,262.27","6,297.36","2025-07-17"
"7,458","6,315.61","6,285.27","6,296.79","2025-07-18"
"7,458","6,336.08","6,303.79","6,305.6","2025-07-21"
"7,458","6,316.12","6,281.71","6,309.62","2025-07-22"
"7,458","6,360.64","6,317.49","6,358.91","2025-07-23"
"7,458","6,381.31","6,360.57","6,363.35","2025-07-24"
"7,458","6,395.82","6,368.53","6,388.64","2025-07-25"
"7,458","6,401.07","6,375.79","6,389.77","2025-07-28"
"7,458","6,409.26","6,363.92","6,370.86","2025-07-29"
"7,458","6,396.54","6,336.38","6,362.9","2025-07-30"
"7,458","6,427.02","6,327.64","6,339.39","2025-07-31"
"7,458","6,287.28","6,212.69","6,238.01","2025-08-01"
"7,458","6,330.69","6,271.71","6,329.94","2025-08-04"
"7,458","6,346","6,289.37","6,299.19","2025-08-05"
"7,458","6,352.83","6,301.11","6,345.06","2025-08-06"
"7,458","6,389.71","6,310.32","6,340","2025-08-07"
"7,458","6,395.16","6,355.22","6,389.45","2025-08-08"
"7,458","6,407.25","6,364.06","6,373.45","2025-08-11"
"7,458","6,446.55","6,385.76","6,445.76","2025-08-12"
"7,458","6,480.28","6,445.02","6,466.58","2025-08-13"
"7,458","6,473.92","6,441.07","6,468.54","2025-08-14"
"7,458","6,481.34","6,441.85","6,449.8","2025-08-15"
"7,458","6,455.35","6,437.7","6,449.15","2025-08-18"
"7,458","6,456.48","6,400.22","6,411.37","2025-08-19"
"7,458","6,408.4","6,343.86","6,395.78","2025-08-20"
"7,458","6,393.65","6,352.71","6,370.17","2025-08-21"
"7,458","6,478.89","6,384.59","6,466.91","2025-08-22"
"7,458","6,466.89","6,438.06","6,439.32","2025-08-25"
"7,458","6,468.37","6,429.21","6,465.94","2025-08-26"
"7,458","6,487.06","6,457.84","6,481.4","2025-08-27"
"7,458","6,508.23","6,466.96","6,501.86","2025-08-28"
"7,458","6,491.76","6,444.57","6,460.26","2025-08-29"
"7,458","6,460.26","6,460.26","6,460.26","2025-09-01"
"7,458","6,416.54","6,360.58","6,415.54","2025-09-02"
"7,458","6,453.67","6,416.17","6,448.26","2025-09-03"
"7,458","6,502.54","6,445.98","6,502.08","2025-09-04"
"7,458","6,532.65","6,443.98","6,481.5","2025-09-05"
"7,458","6,508.67","6,483.29","6,495.15","2025-09-08"
"7,458","6,518.23","6,483.08","6,512.61","2025-09-09"
"7,458","6,555.97","6,516.34","6,532.04","2025-09-10"
"7,458","6,592.89","6,545.8","6,587.47","2025-09-11"
"7,458","6,600.21","6,579.49","6,584.29","2025-09-12"
"7,458","6,619.62","6,602.07","6,615.28","2025-09-15"
"7,458","6,626.99","6,600.11","6,606.76","2025-09-16"
"7,458","6,624.39","6,551.15","6,600.35","2025-09-17"
"7,458","6,656.8","6,611.89","6,631.96","2025-09-18"
"7,458","6,671.82","6,630.31","6,664.36","2025-09-19"
"7,458","6,698.88","6,648.07","6,693.75","2025-09-22"
"7,458","6,699.52","6,645.58","6,656.92","2025-09-23"
"7,458","6,672.66","6,621.76","6,637.97","2025-09-24"
"7,458","6,619","6,569.22","6,604.72","2025-09-25"
"7,458","6,648.97","6,604.43","6,643.7","2025-09-26"
"7,458","6,677.31","6,644.49","6,661.21","2025-09-29"
"7,458","6,691.25","6,641","6,688.46","2025-09-30"
"7,458","6,718.48","6,656.2","6,711.2","2025-10-01"
"7,458","6,731.94","6,693.23","6,715.35","2025-10-02"
"7,458","6,750.87","6,705.67","6,715.79","2025-10-03"
"7,458","6,749.52","6,717.78","6,740.28","2025-10-06"
"7,458","6,754.49","6,699.96","6,714.59","2025-10-07"
"7,458","6,755.64","6,718.09","6,753.72","2025-10-08"
"7,458","6,764.58","6,716.17","6,735.11","2025-10-09"
"7,458","6,762.4","6,550.78","6,552.51","2025-10-10"
"7,458","6,668.68","6,620.71","6,654.72","2025-10-13"
"7,458","6,680.7","6,555.07","6,644.31","2025-10-14"
"7,458","6,724.12","6,612.11","6,671.06","2025-10-15"
"7,458","6,709.34","6,593.99","6,629.07","2025-10-16"
"7,458","6,678.88","6,603.76","6,664.01","2025-10-17"
"7,458","6,744.35","6,690.05","6,735.13","2025-10-20"
"7,458","6,752.16","6,722.03","6,735.35","2025-10-21"
"7,458","6,741.75","6,655.69","6,699.4","2025-10-22"
"7,458","6,749.53","6,700.14","6,738.44","2025-10-23"
"7,458","6,807.11","6,772.07","6,791.69","2025-10-24"
"7,458","6,877.28","6,843.94","6,875.16","2025-10-27"
"7,458","6,911.3","6,870.73","6,890.89","2025-10-28"
"7,458","6,920.34","6,851.91","6,890.59","2025-10-29"
"7,458","6,880.75","6,820.69","6,822.34","2025-10-30"
"7,458","6,879.17","6,814.26","6,840.2","2025-10-31"
"7,458","6,882.32","6,820.62","6,851.97","2025-11-03"
"7,458","6,820.21","6,766.71","6,771.55","2025-11-04"
"7,458","6,829.78","6,763.11","6,796.29","2025-11-05"
"7,458","6,796.68","6,707.51","6,720.32","2025-11-06"
"7,458","6,730.11","6,631.44","6,728.8","2025-11-07"
"7,458","6,841.32","6,770.56","6,832.43","2025-11-10"
"7,458","6,855.13","6,806.87","6,846.61","2025-11-11"
"7,458","6,869.91","6,829.62","6,850.92","2025-11-12"
"7,458","6,828.05","6,724.72","6,737.49","2025-11-13"
"7,458","6,774.31","6,646.87","6,734.11","2025-11-14"
"7,458","6,754.5","6,638.9","6,672.41","2025-11-17"
"7,458","6,666.63","6,574.32","6,617.32","2025-11-18"
"7,458","6,689.75","6,603.5","6,642.16","2025-11-19"
"7,458","6,770.35","6,534.05","6,538.76","2025-11-20"
"7,458","6,660.05","6,521.92","6,602.99","2025-11-21"
"7,458","6,715.75","6,630.7","6,705.12","2025-11-24"
"7,458","6,776.4","6,659.98","6,765.88","2025-11-25"
"7,458","6,831.44","6,783.87","6,812.61","2025-11-26"
"7,458","6,812.61","6,812.61","6,812.61","2025-11-27"
"7,458","6,850.86","6,819.75","6,849.09","2025-11-28"
"7,458","6,843.65","6,799.94","6,812.63","2025-12-01"
"7,458","6,851.55","6,806.71","6,829.37","2025-12-02"
"7,458","6,862.42","6,810.43","6,849.72","2025-12-03"
"7,458","6,866.47","6,827.12","6,857.12","2025-12-04"
"7,458","6,895.78","6,858.29","6,870.4","2025-12-05"
"7,458","6,878.27","6,827.19","6,846.51","2025-12-08"
"7,458","6,864.92","6,837.43","6,840.51","2025-12-09"
"7,458","6,900.67","6,824.69","6,886.68","2025-12-10"
"7,458","6,903.46","6,833.45","6,901","2025-12-11"
"7,458","6,899.85","6,801.79","6,827.41","2025-12-12"
"7,458","6,861.59","6,801.49","6,816.51","2025-12-15"
"7,458","6,819.27","6,759.74","6,800.26","2025-12-16"
"7,458","6,812.26","6,720.43","6,721.43","2025-12-17"
"7,458","6,816.13","6,758.5","6,774.76","2025-12-18"
"7,458","6,840.02","6,792.62","6,834.5","2025-12-19"
"7,458","6,882.03","6,855.74","6,878.49","2025-12-22"
"7,458","6,910.88","6,868.81","6,909.79","2025-12-23"
"7,458","6,937.32","6,904.91","6,932.05","2025-12-24"
"7,458","6,932.05","6,932.05","6,932.05","2025-12-25"
"7,458","6,945.77","6,921.6","6,929.94","2025-12-26"
"7,458","6,920.21","6,888.76","6,905.74","2025-12-29"
"7,458","6,913.25","6,893.47","6,896.24","2025-12-30"
"7,458","6,901.42","6,844.55","6,845.5","2025-12-31"
"7,458","6,845.5","6,845.5","6,845.5","2026-01-01"
"7,458","6,894.87","6,824.31","6,858.47","2026-01-02"
"7,458","6,920.38","6,891.56","6,902.05","2026-01-05"
"7,458","6,948.69","6,904.02","6,944.82","2026-01-06"
"7,458","6,965.69","6,919.19","6,920.93","2026-01-07"
"7,458","6,931.28","6,899.33","6,921.46","2026-01-08"
"7,458","6,978.36","6,917.64","6,966.28","2026-01-09"
"7,458","6,986.33","6,934.07","6,977.27","2026-01-12"
"7,458","6,985.83","6,938.77","6,963.74","2026-01-13"
"7,458","6,941.3","6,885.74","6,926.6","2026-01-14"
"7,458","6,979.34","6,937.93","6,944.47","2026-01-15"
"7,458","6,967.3","6,925.09","6,940.01","2026-01-16"
"7,458","6,940.01","6,940.01","6,940.01","2026-01-19"
